user_id,age,location_city,location_state,location_country
188786,45.3,bridgewater,massachusetts,usa
199391,33.0,roundrock,texas,usa
211971,,eltville,hessen,germany
220479,28.0,pyrmont,newsouthwales,australia
232047,37.0,philadelphia,pennsylvania,usa
256294,33.0,victoria_others,victoria,australia
265655,26.0,cambridge,massachusetts,usa
12111,40.0,plainfield,illinois,usa
75131,32.75,waterford,michigan,usa
101054,61.0,reddeer,alberta,canada
180497,31.0,sanfrancisco,california,usa
260196,23.0,lexington,kentucky,usa
2281,30.0,vancouver,washington,usa
6824,43.5,richardson,texas,usa
8016,38.0,tallahassee,florida,usa
17645,37.0,sanjose,california,usa
26975,31.0,winnipeg,manitoba,canada
57652,44.5,southmills,northcarolina,usa
60061,44.0,chestnutridge,newyork,usa
82282,,jarratt,,
111983,31.0,desoto,missouri,usa
127557,25.0,victoria_others,victoria,australia
144692,23.0,ontario_others,ontario,canada
153105,74.0,sandiego,california,usa
168801,43.0,northglenn,colorado,usa
213064,32.0,lakewood,washington,usa
219462,46.0,orlando,florida,usa
228198,45.27272727272727,encinitas,california,usa
247921,34.0,scottsdale,arizona,usa
12253,39.0,berchem,belgium_others,belgium
70772,36.0,williamsville,newyork,usa
169827,38.0,cleveland,missouri,usa
172652,49.0,loveland,ohio,usa
178905,27.0,amsterdam,noordholland,netherlands
64405,39.8,santarosa,california,usa
92502,22.0,christchurch,canterbury,newzealand
134743,27.0,tauranga,newzealand_others,newzealand
136917,30.0,ontario_others,ontario,canada
210026,,whangarei,newzealand_others,newzealand
2945,29.0,franklin,tennessee,usa
33156,23.0,fayetteville,northcarolina,usa
93725,56.0,bend,oregon,usa
132446,48.5,stalbert,alberta,canada
138273,31.0,seattle,washington,usa
160458,28.0,manchester,connecticut,usa
21895,16.0,olyphant,pennsylvania,usa
37506,33.0,edmonton,alberta,canada
37559,34.0,spring,texas,usa
121190,31.0,georgia_others,georgia,usa
167930,34.0,prospect,maine,usa
185011,42.0,mountainbrook,alabama,usa
68700,16.0,pulaski,newyork,usa
81969,20.0,festus,missouri,usa
121167,53.0,centennial,colorado,usa
148891,29.0,westbaden,indiana,usa
184124,32.57142857142857,yellowknife,northwestterritories,canada
217537,22.0,christchurch,canterbury,newzealand
222803,,penang,malaysia_others,malaysia
55372,43.0,center,texas,usa
60978,30.0,ontario_others,ontario,canada
78865,25.0,porto,porto,portugal
120584,34.0,miami,florida,usa
123533,14.0,albuquerque,newmexico,usa
158100,27.0,lafayette,louisiana,usa
208027,45.0,nashua,newhampshire,usa
260139,63.0,steilacoom,washington,usa
10257,,slaughter,louisiana,usa
20562,30.0,ontario_others,ontario,canada
25537,,beardsley,newbrunswick,canada
34013,37.0,denver,colorado,usa
64449,29.0,ontario_others,ontario,canada
142534,48.0,leesburg,virginia,usa
168900,39.0,rapidcity,southdakota,usa
215035,51.0,midlothian,virginia,usa
216388,25.0,vancouver,britishcolumbia,canada
220522,,antlers,oklahoma,usa
234753,36.0,tuscaloosa,alabama,usa
247301,30.0,ontario_others,ontario,canada
253790,66.0,southnyack,newyork,usa
278184,50.0,newark,delaware,usa
9178,27.5,fremont,california,usa
11272,14.0,albuquerque,newmexico,usa
24443,38.25,saintpaul,minnesota,usa
48420,36.0,ontario_others,ontario,canada
49260,59.0,losaltos,california,usa
54547,36.0,bismarck,missouri,usa
57240,51.0,airronge,saskatchewan,canada
58591,53.0,shelby,northcarolina,usa
61409,32.0,houston,texas,usa
66900,,hanwell,newbrunswick,canada
108275,66.0,sechelt,britishcolumbia,canada
116220,32.0,charlotte,northcarolina,usa
151064,38.4,richmond,virginia,usa
164799,29.0,roundrock,texas,usa
169722,28.0,london,england,unitedkingdom
175190,20.0,york,pennsylvania,usa
191714,41.0,forestgrove,oregon,usa
199477,27.0,seattle,washington,usa
229618,37.0,shelby,northcarolina,usa
235700,,summervillecentre,novascotia,canada
245075,28.0,tucson,arizona,usa
247490,29.0,calgary,alberta,canada
255097,45.0,baiersdorf,bayern,germany
259199,23.0,eugene,oregon,usa
264994,38.0,seattle,washington,usa
22900,34.0,sanantonio,texas,usa
221156,43.0,franklin,pennsylvania,usa
4114,25.0,augsburg,bayern,germany
11795,41.0,ourense,ourense,spain
13749,33.0,victoria,unitedkingdom_others,unitedkingdom
13984,28.0,fortlauderdale,florida,usa
74642,18.0,plymouth,california,usa
96943,33.0,victoria,britishcolumbia,canada
134886,15.0,webster,newyork,usa
137787,39.0,hamburg,newyork,usa
146649,26.0,madrid,madrid,spain
198741,50.0,woodside,newyork,usa
205417,30.0,richboro,pennsylvania,usa
206825,25.0,bothell,washington,usa
240629,22.0,okemos,michigan,usa
247978,30.0,bonn,nordrheinwestfalen,germany
259810,51.0,la,california,usa
262404,42.5,houston,texas,usa
265592,31.8,bangkok,thailand_others,thailand
271589,33.0,maryland_others,maryland,usa
4179,18.0,fairbanks,alaska,usa
35923,,cove,oregon,usa
36886,16.0,chulavista,california,usa
38091,28.0,trenton,michigan,usa
44644,35.0,fridley,minnesota,usa
45089,51.0,fresno,california,usa
71522,37.0,easthartford,connecticut,usa
80633,33.0,roundrock,texas,usa
84442,25.0,vancouver,britishcolumbia,canada
84884,38.0,kelseyville,california,usa
99954,39.0,ontario_others,ontario,canada
114671,68.0,wstpaul,minnesota,usa
125908,35.0,springfield,virginia,usa
127389,34.0,huntingtonbeach,california,usa
143854,32.0,hove,england,unitedkingdom
158655,51.0,roseville,california,usa
191626,25.0,independence,missouri,usa
202224,34.0,cotuit,massachusetts,usa
207085,45.0,iowacity,iowa,usa
208351,54.0,seattle,washington,usa
209120,24.0,bridgetown,barbados_others,barbados
240254,50.0,stlouis,missouri,usa
244665,49.0,niagarafalls,newyork,usa
245958,23.0,campfoster,japan_others,japan
246009,46.0,batonrouge,louisiana,usa
256822,31.0,monroe,washington,usa
270754,44.0,longwood,florida,usa
271749,21.0,clayton,missouri,usa
14888,53.0,georgia_others,georgia,usa
41942,45.0,sunbury,pennsylvania,usa
47881,46.0,sanjose,california,usa
54013,53.0,northport,florida,usa
98834,18.0,allentown,pennsylvania,usa
102284,71.0,alexandria,virginia,usa
175080,52.0,newark,california,usa
215810,30.0,ontario_others,ontario,canada
225754,48.0,georgia_others,georgia,usa
268048,49.0,ontario_others,ontario,canada
272735,24.0,halifax,novascotia,canada
72044,33.0,maryland_others,maryland,usa
274402,20.0,charlottesville,virginia,usa
3719,18.0,eielsonafb,alaska,usa
14455,28.0,elgin,illinois,usa
64592,33.0,monroetwp,newjersey,usa
93790,31.0,charleston,southcarolina,usa
124955,46.166666666666664,edmonds,washington,usa
164777,60.0,quebec_others,quebec,canada
187798,51.0,valdez,alaska,usa
211325,40.5,eastbrunswick,newjersey,usa
181822,25.0,konstanz,badenwrttemberg,germany
228820,25.0,ftmyers,florida,usa
232522,24.0,morehead,kentucky,usa
233121,28.0,tucson,arizona,usa
234016,15.0,visby,sweden_others,sweden
236657,19.0,gardena,california,usa
28257,71.0,bothell,washington,usa
139321,27.0,ontario_others,ontario,canada
142039,50.0,saintlouis,missouri,usa
42721,31.0,sidney,britishcolumbia,canada
69931,34.0,waunakee,wisconsin,usa
103548,34.6,invergroveheights,minnesota,usa
160944,46.0,dunedin,otago,newzealand
190309,54.0,butler,missouri,usa
211603,42.5,houston,texas,usa
276800,23.0,dunedin,otago,newzealand
7983,26.0,longview,washington,usa
34233,25.0,bakercity,oregon,usa
73020,18.0,stcharles,missouri,usa
79726,17.0,ontario_others,ontario,canada
89922,32.0,hayden,idaho,usa
113049,37.0,sanjose,california,usa
113140,61.0,virginiabeach,virginia,usa
113700,58.0,salem,westvirginia,usa
125177,29.0,saginaw,michigan,usa
130828,32.0,edmonton,alberta,canada
144499,30.0,portland,oregon,usa
147680,76.0,cary,northcarolina,usa
151208,30.0,woodriver,illinois,usa
158043,34.0,pasadena,california,usa
161275,20.0,burlingame,california,usa
176857,53.5,hillsboro,oregon,usa
214865,39.0,tioga,pennsylvania,usa
215613,19.0,sylvanlake,alberta,canada
221701,48.0,minot,maine,usa
242278,48.0,redondobeach,california,usa
254941,51.0,bremerton,washington,usa
258943,37.666666666666664,bigrapids,michigan,usa
264938,23.0,lexington,kentucky,usa
9302,36.0,wendover,buckinghamshire,unitedkingdom
18758,35.0,london,england,unitedkingdom
107207,29.0,amsterdam,noordholland,netherlands
123294,61.0,lewiston,maine,usa
143636,25.0,newyork,newyork,usa
154541,21.0,windham,newhampshire,usa
162355,28.0,newglasgow,novascotia,canada
170752,53.0,gladstone,oregon,usa
183580,34.0,london,england,unitedkingdom
267019,33.0,maryland_others,maryland,usa
10660,37.0,luzern,switzerland_others,switzerland
51594,56.0,tewksbury,massachusetts,usa
99219,23.0,eugene,oregon,usa
141945,50.0,siouxfalls,southdakota,usa
142473,31.88888888888889,sanpedro,california,usa
276747,25.0,iowacity,iowa,usa
54983,35.0,stlouis,missouri,usa
88329,39.0,fortwayne,indiana,usa
79177,30.0,ontario_others,ontario,canada
8081,39.2,manhattanbeach,california,usa
74065,,cannonbeach,oregon,usa
94674,55.0,belmont,massachusetts,usa
109991,36.4,thornton,colorado,usa
117437,30.0,portland,maine,usa
120851,51.0,princeton,newjersey,usa
138044,,mammothlakes,california,usa
150708,25.0,vancouver,washington,usa
170429,50.0,stcroixfalls,wisconsin,usa
176388,30.0,valleyvillage,california,usa
189766,42.0,maryland_others,maryland,usa
196050,68.0,pittsburgh,pennsylvania,usa
203180,43.5,pinehurst,northcarolina,usa
207492,54.0,sanjose,california,usa
212325,31.0,georgia_others,georgia,usa
234881,23.0,eugene,oregon,usa
245138,30.0,portland,maine,usa
250318,39.5,virginiabeach,virginia,usa
256809,,hooper,utah,usa
260155,37.5,livonia,michigan,usa
42694,38.0,beacon,newyork,usa
258894,31.0,winstonsalem,northcarolina,usa
269749,27.0,washington,districtofcolumbia,usa
272902,75.0,aventura,florida,usa
62209,64.0,shingletown,california,usa
85033,30.0,ontario_others,ontario,canada
149303,28.0,batonrouge,louisiana,usa
112111,65.0,havertown,pennsylvania,usa
194205,42.0,ontario_others,ontario,canada
138393,49.0,roanoke,virginia,usa
242719,26.0,glendale,california,usa
33006,30.0,ontario_others,ontario,canada
232598,24.0,clinton,southcarolina,usa
111745,32.0,bristol,vermont,usa
133825,29.0,madison,wisconsin,usa
264780,33.0,oakridge,tennessee,usa
35158,40.0,morris,connecticut,usa
145529,46.0,mahwah,newjersey,usa
180942,37.0,ogden,utah,usa
11503,31.0,alexandria,virginia,usa
20126,44.0,batavia,ohio,usa
28371,33.0,northshore,minnesota,usa
31508,34.0,worcester,newyork,usa
45757,,forestranch,california,usa
46150,53.0,berkeleyheights,newjersey,usa
50558,47.0,liberty,kentucky,usa
81672,20.0,york,pennsylvania,usa
223289,25.0,tempe,arizona,usa
233939,32.0,yoder,colorado,usa
250474,39.875,glenallen,virginia,usa
258318,33.0,dallas,texas,usa
38931,30.0,portland,oregon,usa
176160,44.0,maryland_others,maryland,usa
40922,53.0,pittsboro,northcarolina,usa
55418,33.0,washington,pennsylvania,usa
96417,64.0,boxelder,southdakota,usa
220042,66.0,philadelphia,pennsylvania,usa
7930,25.0,vancouver,britishcolumbia,canada
9492,19.0,gainesville,florida,usa
11609,28.0,london,england,unitedkingdom
15853,,radnor,pennsylvania,usa
17229,29.0,boston,massachusetts,usa
27399,66.0,staugustine,florida,usa
37377,28.75,darien,wisconsin,usa
40205,42.5,houston,texas,usa
45284,46.0,somerset,california,usa
48732,43.0,ogdensburg,newyork,usa
50784,30.0,ontario_others,ontario,canada
57833,58.0,minneapolis,minnesota,usa
70414,45.0,franktown,colorado,usa
75825,36.0,turlock,california,usa
77856,51.0,tucson,arizona,usa
81674,52.0,carver,minnesota,usa
92306,26.0,perth,westernaustralia,australia
102389,35.6,weston,florida,usa
107853,57.0,waterloo,iowa,usa
115567,28.0,nashville,tennessee,usa
115948,49.0,lasvegas,nevada,usa
141194,30.0,stockton,california,usa
149293,36.5,omaha,nebraska,usa
163134,25.0,newyork,newyork,usa
164858,52.0,daytonabeach,florida,usa
167934,25.0,vancouver,britishcolumbia,canada
170652,47.0,weekiwachee,florida,usa
171291,19.0,eauclaire,wisconsin,usa
171697,38.0,springboro,ohio,usa
177096,28.0,newcastle,pennsylvania,usa
178834,31.0,bartow,florida,usa
180415,21.0,stpeters,missouri,usa
180927,15.0,foxtrap,newfoundland,canada
190331,41.5,charlottesville,virginia,usa
191178,31.0,georgia_others,georgia,usa
194719,42.5,houston,texas,usa
196202,30.0,calgary,alberta,canada
204753,35.0,franklin,tennessee,usa
207964,48.0,ashford,connecticut,usa
215820,17.0,graysville,pennsylvania,usa
216442,42.0,ontario_others,ontario,canada
219726,40.0,albuquerque,newmexico,usa
223698,24.0,statecollege,pennsylvania,usa
227428,35.0,orlando,florida,usa
230949,19.0,annarbor,michigan,usa
236426,30.0,ontario_others,ontario,canada
236606,19.0,wenham,massachusetts,usa
236782,75.0,denver,colorado,usa
237089,35.2,oklahomacity,oklahoma,usa
238077,35.0,orlando,florida,usa
240207,31.0,alexandria,virginia,usa
240686,31.5,imperial,missouri,usa
243100,33.0,livermore,california,usa
250947,47.0,conneaut,ohio,usa
251378,17.0,cincinnati,ohio,usa
273820,,elsegundo,california,usa
277170,34.0,pasadena,california,usa
278019,37.0,quebec_others,quebec,canada
274605,29.0,maryland_others,maryland,usa
15043,,beverlyfarms,massachusetts,usa
84377,32.0,asheville,northcarolina,usa
116786,26.0,brooklyn,newyork,usa
135535,21.0,calgary,alberta,canada
184394,34.0,london,england,unitedkingdom
202348,26.0,fairborn,ohio,usa
228008,32.0,roma,lazio,italy
229472,52.0,pacifica,california,usa
250884,57.0,phillipsburg,newjersey,usa
1439,15.0,tilley,alberta,canada
78839,64.0,lacey,washington,usa
128669,22.0,vancouver,britishcolumbia,canada
189686,51.0,oakland,california,usa
1442,36.0,paris,iledefrance,france
134621,31.0,collongessoussalve,rhnealpes,france
171193,16.0,bendejun,france_others,france
1448,61.0,lamesa,california,usa
5948,33.0,dallas,texas,usa
55471,49.0,dayton,ohio,usa
60085,35.0,bakersfield,california,usa
86308,32.0,clifton,newjersey,usa
112892,33.0,stanton,california,usa
123105,44.0,santaana,california,usa
146025,42.0,vannuys,california,usa
220607,26.75,yakima,washington,usa
260528,69.0,pittsburg,missouri,usa
1455,32.0,chehalis,washington,usa
63323,31.0,eatontown,newjersey,usa
123433,33.0,victoria,britishcolumbia,canada
127779,31.272727272727273,whitehorse,yukonterritory,canada
1461,27.5,kolding,denmark_others,denmark
22739,35.0,birmingham,england,unitedkingdom
1466,28.0,cologne,nordrheinwestfalen,germany
263733,41.0,gnzburg,bayern,germany
67111,36.0,mnchengladbach,nordrheinwestfalen,germany
222173,19.0,hohenpeienberg,bayern,germany
230492,35.0,cologne,nordrheinwestfalen,germany
77538,21.0,mhltroff,sachsen,germany
244139,32.0,halle,sachsenanhalt,germany
1467,33.0,dallas,texas,usa
2132,32.0,hammond,indiana,usa
11080,50.0,westport,washington,usa
93852,,jerseyville,illinois,usa
147075,24.0,surrey,britishcolumbia,canada
216427,32.0,griswold,connecticut,usa
244588,45.0,quesnel,britishcolumbia,canada
24028,52.666666666666664,danville,illinois,usa
25722,50.0,grossepointe,michigan,usa
32223,29.0,sandiego,california,usa
34046,38.8,edison,newjersey,usa
98879,59.0,pacifica,california,usa
99115,41.0,cary,northcarolina,usa
105115,41.0,kahului,hawaii,usa
122768,41.0,beaverton,oregon,usa
187994,30.0,newport,rhodeisland,usa
208471,,willowcreek,california,usa
253736,43.0,coloradosprings,colorado,usa
254656,,rustburg,virginia,usa
269281,36.0,aurora,ohio,usa
1473,25.0,newyork,newyork,usa
1475,30.75,newyorkcity,newyork,usa
1484,28.0,eastbourne,england,unitedkingdom
5770,37.0,london,england,unitedkingdom
119879,28.0,london,england,unitedkingdom
170068,28.0,london,england,unitedkingdom
260203,30.0,warwick,england,unitedkingdom
46703,22.0,sheffield,unitedkingdom_others,unitedkingdom
62303,31.0,dublin,dublin,ireland
74029,25.0,london,england,unitedkingdom
266180,42.0,glinde,schleswigholstein,germany
57136,28.0,puyallup,washington,usa
63117,44.0,allendale,newjersey,usa
155004,46.0,richmond,virginia,usa
1491,22.0,sheffield,england,unitedkingdom
36269,21.0,losangeles,california,usa
95287,28.0,stcharles,missouri,usa
222354,36.0,billings,montana,usa
234478,29.0,greenville,wisconsin,usa
239014,48.0,canberra,australiancapitalterritory,australia
1499,29.5,lawrence,kansas,usa
1500,23.0,brighton,england,unitedkingdom
266463,70.0,noosaheads,queensland,australia
94640,31.0,brooklyn,newyork,usa
109638,27.0,sanfrancisco,california,usa
187407,39.0,hampstead,pender_others,pender
2439,26.0,georgia_others,georgia,usa
16991,37.5,kansascity,missouri,usa
71847,47.0,olympia,washington,usa
135750,21.0,boone,northcarolina,usa
163072,28.0,memphis,tennessee,usa
1517,32.0,barcelona,barcelona,spain
247251,21.0,barcelona,catalunya,spain
49015,27.0,sanfrancisco,california,usa
57326,57.0,beverly,massachusetts,usa
70607,42.5,houston,texas,usa
72689,60.0,cranbrook,britishcolumbia,canada
92554,31.5,roanoke,virginia,usa
93669,54.0,calabasas,california,usa
111906,24.0,boston,massachusetts,usa
113229,42.5,houston,texas,usa
117152,29.0,sandiego,california,usa
118870,27.0,sanfrancisco,california,usa
125989,27.0,washington,districtofcolumbia,usa
137472,26.0,chicago,illinois,usa
142714,35.0,mesa,arizona,usa
165515,26.0,chicago,illinois,usa
199614,18.0,lincoln,nebraska,usa
214700,31.0,georgia_others,georgia,usa
219594,14.0,albuquerque,newmexico,usa
36379,29.857142857142858,saintlouis,missouri,usa
79599,33.0,maryland_others,maryland,usa
123930,51.333333333333336,penticton,britishcolumbia,canada
143945,33.0,maryland_others,maryland,usa
149927,31.0,victoria_others,victoria,australia
210551,30.0,ontario_others,ontario,canada
233930,29.0,louisville,kentucky,usa
146110,32.0,hgfhgf,bahrain_others,bahrain
160185,65.5,thevillages,florida,usa
237866,51.0,schofield,wisconsin,usa
1539,29.0,calgary,alberta,canada
150516,29.0,hague,saskatchewan,canada
158856,25.0,victoria_others,victoria,australia
155839,28.0,wooton,kentucky,usa
210434,37.0,stacy,minnesota,usa
227853,29.0,coopersburg,pennsylvania,usa
61500,37.0,wyandotte,michigan,usa
84095,53.0,palmdale,california,usa
95799,31.333333333333332,somerset,kentucky,usa
115997,32.0,georgia_others,georgia,usa
148539,,mead,washington,usa
230177,65.0,houma,louisiana,usa
34115,37.0,whiting,indiana,usa
57951,35.0,ralston,nebraska,usa
107234,38.0,perth,westernaustralia,australia
149814,60.0,gahanna,ohio,usa
163153,28.0,willowspring,northcarolina,usa
178486,32.0,orlando,florida,usa
184140,35.0,whitehorse,yukonterritory,canada
190480,35.0,losfelizsilverlake,california,usa
229864,46.0,newton,newjersey,usa
238475,34.0,arkansas_others,arkansas,usa
248275,19.0,georgia_others,georgia,usa
266566,24.0,ontario_others,ontario,canada
152050,30.0,portland,oregon,usa
136013,36.0,charlotte,michigan,usa
200011,56.0,rockisland,illinois,usa
268103,22.0,evanston,illinois,usa
14295,45.0,moline,illinois,usa
55164,28.0,london,england,unitedkingdom
64793,33.666666666666664,nashville,tennessee,usa
147727,30.0,ontario_others,ontario,canada
204489,43.0,eureka,california,usa
259125,44.0,rockisland,illinois,usa
23518,24.0,clinton,connecticut,usa
261578,29.0,davison,michigan,usa
88109,58.0,newyork,newyork,usa
149526,29.5,bloomingdale,newjersey,usa
36295,37.0,olympia,washington,usa
42265,39.0,alameda,california,usa
45987,42.4,portcoquitlam,britishcolumbia,canada
49990,50.0,flagstaff,arizona,usa
51086,21.0,duluth,minnesota,usa
53142,35.0,northcanton,ohio,usa
88574,33.666666666666664,nashville,tennessee,usa
88683,82.0,georgia_others,georgia,usa
93574,60.0,boise,idaho,usa
95507,44.0,lagrange,illinois,usa
98068,30.0,ontario_others,ontario,canada
111595,64.0,ormondbeach,florida,usa
117678,38.0,kenosha,wisconsin,usa
126299,46.0,sancarlos,california,usa
137411,35.0,mapleridge,britishcolumbia,canada
139330,33.0,beaver,pennsylvania,usa
171441,36.0,austin,texas,usa
180671,37.5,livonia,michigan,usa
238276,31.5,sterlingheights,michigan,usa
253519,31.0,georgia_others,georgia,usa
264972,47.0,redlion,pennsylvania,usa
265300,17.0,manhattan,montana,usa
271162,35.0,orlando,florida,usa
22267,33.5,portage,michigan,usa
181216,50.0,plaistow,newhampshire,usa
262635,44.0,florence,oregon,usa
36068,45.0,vancouver,britishcolumbia,canada
87634,33.0,maryland_others,maryland,usa
134990,24.0,islamabad,,
95455,31.0,georgia_others,georgia,usa
113859,24.0,sacramento,california,usa
200175,53.0,brattleboro,vermont,usa
51670,34.0,madison,newjersey,usa
187696,46.666666666666664,erie,pennsylvania,usa
219055,65.0,amesbury,massachusetts,usa
250431,46.72727272727273,stamford,connecticut,usa
270425,42.5,houston,texas,usa
58532,20.0,norfolk,virginia,usa
278641,,lp,alberta,canada
233188,41.0,annarbor,michigan,usa
100601,20.0,norfolk,virginia,usa
225999,21.0,duluth,minnesota,usa
1550,39.0,desmoines,washington,usa
9329,39.625,mililani,hawaii,usa
25684,30.0,ontario_others,ontario,canada
90362,37.0,newyork,newyork,usa
1554,29.0,lincoln,nebraska,usa
35011,38.833333333333336,poway,california,usa
38169,24.0,houston,texas,usa
71301,56.0,pleasanton,california,usa
1556,28.0,tucson,arizona,usa
1558,61.0,normal,illinois,usa
84201,39.0,philadelphia,pennsylvania,usa
10716,54.0,troy,michigan,usa
13324,44.75,webstergroves,missouri,usa
21575,14.0,albuquerque,newmexico,usa
23578,57.0,hinsdale,illinois,usa
30845,41.75,newark,delaware,usa
59165,37.0,parker,texas,usa
72144,29.75,keizer,oregon,usa
99919,,blackearth,wisconsin,usa
118598,49.0,homer,alaska,usa
143713,52.0,maryland_others,maryland,usa
201869,55.0,hembybridgeindiantrail,northcarolina,usa
215709,21.5,apex,northcarolina,usa
232738,28.0,lexington,tennessee,usa
78806,53.666666666666664,blackpool,lancashire,unitedkingdom
84732,31.0,seattle,washington,usa
89523,43.0,sunnyvale,california,usa
96300,22.0,manchester,england,unitedkingdom
113827,51.0,la,california,usa
129647,43.0,lakeoswego,oregon,usa
153001,26.0,brooklyn,newyork,usa
166927,28.5,leiden,zuidholland,netherlands
186712,28.0,burnaby,britishcolumbia,canada
274904,28.0,newyork,newyork,usa
278500,38.666666666666664,rochesterhills,michigan,usa
18945,43.0,houston,texas,usa
51247,81.0,burradoo,newsouthwales,australia
65605,33.0,maryland_others,maryland,usa
136025,62.0,davenport,iowa,usa
198755,33.0,dallas,texas,usa
253091,37.0,canton,michigan,usa
23773,60.0,mexico,missouri,usa
43400,40.0,belaire,kansas,usa
46760,32.0,jacksonville,florida,usa
50971,22.0,providence,rhodeisland,usa
83543,37.0,ontario_others,ontario,canada
86619,,souderton,pennsylvania,usa
88647,23.0,lexington,michigan,usa
99223,45.2,truckee,california,usa
113420,41.0,lincoln,nebraska,usa
117669,48.5,baycity,michigan,usa
134010,29.5,rockford,illinois,usa
139751,41.0,fortlauderdale,florida,usa
151842,,acme,washington,usa
155937,37.0,murfreesboro,tennessee,usa
204196,24.0,hugo,minnesota,usa
223296,43.0,vallejo,california,usa
228123,30.6,sacramento,california,usa
264837,,maineville,ohio,usa
274858,23.0,brighton,michigan,usa
25740,51.0,kersey,colorado,usa
28661,27.0,neworleans,louisiana,usa
45282,54.0,ontario_others,ontario,canada
121402,26.0,brooklyn,newyork,usa
122765,29.0,sandiego,california,usa
195716,59.0,saintlouis,missouri,usa
1570,28.0,brooklyn,newyork,usa
3266,31.0,stockholm,stockholm,sweden
220396,23.0,cazenovia,newyork,usa
1582,48.0,sanfrancisco,california,usa
1583,48.0,sanfrancisco,california,usa
2148,26.0,losangeles,california,usa
7819,27.0,seattle,washington,usa
45942,36.0,charlotte,northcarolina,usa
55397,45.0,williamslake,britishcolumbia,canada
64631,28.0,manchester,newhampshire,usa
74667,46.0,losangeles,california,usa
80653,25.0,ramstein,rheinlandpfalz,germany
81373,57.0,cedarcity,utah,usa
84497,15.5,palmdale,california,usa
85184,26.0,losangeles,california,usa
85213,26.0,wetaskiwin,alberta,canada
96461,17.0,cranbrook,britishcolumbia,canada
98117,21.0,rochester,minnesota,usa
145773,36.5,plano,texas,usa
147522,33.0,quebec_others,quebec,canada
148027,15.5,palmdale,california,usa
257598,26.0,huntington,newyork,usa
89006,32.0,clevelandhts,ohio,usa
13666,54.0,tinleypark,illinois,usa
23193,25.0,potsdam,newyork,usa
47075,48.0,sanfrancisco,california,usa
69926,26.333333333333332,jeffersoncity,tennessee,usa
96571,45.0,louisville,kentucky,usa
112120,34.0,escondido,california,usa
127648,42.0,victoria,britishcolumbia,canada
134596,39.0,arlington,massachusetts,usa
137165,62.0,charleston,southcarolina,usa
151455,59.0,scottsdale,arizona,usa
154897,40.0,schaumburg,illinois,usa
160663,46.0,ontario_others,ontario,canada
172909,25.0,ithaca,newyork,usa
187031,50.0,oklahomacity,oklahoma,usa
190171,57.0,albuquerque,newmexico,usa
229972,23.0,brighton,massachusetts,usa
246843,33.0,ontario_others,ontario,canada
252151,37.0,sydney,newsouthwales,australia
271119,48.0,charleston,southcarolina,usa
40732,27.714285714285715,newburgh,indiana,usa
71620,46.0,epaloalto,california,usa
121918,46.0,lisieux,france_others,france
165914,32.0,escondido,california,usa
237542,45.0,rutland,vermont,usa
263323,41.0,georgia_others,georgia,usa
264665,19.5,yokosuka,japan_others,japan
271556,22.0,boulder,colorado,usa
18444,46.0,austin,texas,usa
85760,41.0,lasvegas,nevada,usa
131893,17.0,manhasset,newyork,usa
149601,38.6,salem,illinois,usa
185296,51.0,maryland_others,maryland,usa
105358,43.0,castleton,newyork,usa
56526,38.6,salem,virginia,usa
70629,35.0,berlin,berlin,germany
197374,,lexingon,kentucky,usa
208041,69.0,acton,massachusetts,usa
223454,30.0,ontario_others,ontario,canada
233299,40.333333333333336,chapelhill,northcarolina,usa
237715,28.0,mchenry,illinois,usa
246526,33.0,victoria,britishcolumbia,canada
11231,37.0,georgia_others,georgia,usa
102349,55.5,orrington,maine,usa
108216,30.0,ontario_others,ontario,canada
157065,19.0,bockenheim,rheinlandpfalz,germany
160978,44.0,louisville,kentucky,usa
235518,33.0,dallas,texas,usa
12489,26.0,houston,texas,usa
19268,40.0,lewiston,maine,usa
32056,,newriverbeach,newbrunswick,canada
34133,19.0,coloradosprings,colorado,usa
34316,16.0,georgia_others,georgia,usa
55395,35.0,prairiedurocher,usa,usa
88161,27.0,saintlouis,missouri,usa
92580,24.0,tampa,florida,usa
105982,54.0,chicago,illinois,usa
135846,32.0,kentwood,michigan,usa
164417,29.4,surrey,britishcolumbia,canada
168427,32.69230769230769,huntington,newyork,usa
172331,27.0,salem,oregon,usa
183273,18.0,lincoln,nebraska,usa
222820,27.0,saltlakecity,utah,usa
223874,43.0,oakland,california,usa
238458,42.09090909090909,denton,texas,usa
254337,36.0,ontario_others,ontario,canada
258631,,karlskrona,sweden_others,sweden
276754,19.0,albertabeach,alberta,canada
276964,34.0,villaridge,missouri,usa
1586,14.0,northmuskegon,unitedkingdom_others,unitedkingdom
39353,11.0,saintjohn,newbrunswick,canada
98560,10.0,marysville,washington,usa
116948,32.0,ontario_others,ontario,canada
210483,34.0,antwerpen,belgium_others,belgium
211374,39.0,seattle,washington,usa
93951,51.0,sydney,newsouthwales,australia
1589,50.0,clio,michigan,usa
1591,24.0,flensburg,schleswigholstein,germany
10776,29.0,berlin,berlin,germany
20851,36.5,lbeck,schleswigholstein,germany
36094,27.0,kln,nordrheinwestfalen,germany
43235,26.0,aachen,nordrheinwestfalen,germany
57747,25.0,bremen,bremen,germany
64365,23.0,bielefeld,nordrheinwestfalen,germany
70399,18.0,ahlen,nordrheinwestfalen,germany
