,user_id,age,location_city,location_state,location_country
33408,174586,35.0,mission,britishcolumbia,canada
33409,191590,30.125,providence,rhodeisland,usa
33410,149736,21.0,cincinnati,ohio,usa
33411,3472,24.0,seattle,washington,usa
33412,92478,41.57142857142857,lowell,michigan,usa
33413,136211,26.0,losangeles,california,usa
33414,246620,15.0,windsor,ontario,canada
33415,262755,39.5,valrico,florida,usa
33416,265697,35.95238095238095,lamesa,california,usa
33417,49415,16.0,calgary,alberta,canada
33418,58755,36.0,yardville,newjersey,usa
33419,22271,47.0,vancouver,britishcolumbia,canada
33420,35567,39.0,hereford,arizona,usa
33421,54289,49.0,petaluma,california,usa
33422,188555,53.0,horseshoe,northcarolina,usa
33423,3473,44.0,aptos,california,usa
33424,66018,39.625,glenburnie,maryland,usa
33425,243320,56.0,aptos,california,usa
33426,253250,32.57142857142857,yellowknife,northwestterritories,canada
33427,148619,36.0,sighisoara,georgia,usa
33428,232561,35.0,duluth,minnesota,usa
33429,209893,32.0,svedalen,vstragtalandsln,sweden
33430,3480,46.0,kailua,hawaii,usa
33431,16764,47.07142857142857,walnutcreek,california,usa
33432,192861,51.0,caledonia,ontario,canada
33433,191969,34.86206896551724,silverspring,maryland,usa
33434,34076,42.407407407407405,fayetteville,northcarolina,usa
33435,8099,26.0,ingleside,illinois,usa
33436,45614,35.51633986928105,chicago,illinois,usa
33437,60221,33.265306122448976,durham,northcarolina,usa
33438,243429,48.0,southmills,northcarolina,usa
33439,19897,56.0,brooklyn,newyork,usa
33440,29408,56.0,washington,indiana,usa
33441,30543,52.2,farmingtonhills,michigan,usa
33442,44246,28.0,melbourne,victoria,australia
33443,45653,36.294117647058826,cumberland,rhodeisland,usa
33444,100475,38.0,shorthills,newjersey,usa
33445,107994,39.42857142857143,statecollege,pennsylvania,usa
33446,124789,31.357142857142858,erlangen,bayern,germany
33447,162264,26.666666666666668,hayden,idaho,usa
33448,170599,21.0,lavale,maryland,usa
33449,193572,17.0,coloradosprings,colorado,usa
33450,195981,20.0,farmville,virginia,usa
33451,224295,26.0,ridgeley,westvirginia,usa
33452,267506,30.0,vancouver,britishcolumbia,canada
33453,26664,15.0,adelaide,southaustralia,australia
33454,3488,21.0,ljubljana,na,newzealand
33455,170320,21.5,ljubljana,na,newzealand
33456,229171,23.0,utrecht,utrecht,netherlands
33457,252454,38.0,burnley,england,unitedkingdom
33458,255407,55.0,oxford,england,unitedkingdom
33459,270761,40.22439024390244,houston,texas,usa
33460,3492,38.875,cupertino,california,usa
33461,147400,34.0,maynard,massachusetts,usa
33462,189691,54.0,honolulu,hawaii,usa
33463,274698,42.5,parkersburg,westvirginia,usa
33464,97599,38.7,stcharles,missouri,usa
33465,218113,46.0,saintlouis,missouri,usa
33466,270748,60.0,fortworth,texas,usa
33467,3508,46.0,edinburgh,scotland,unitedkingdom
33468,161052,33.857142857142854,eastbourne,england,unitedkingdom
33469,8473,22.0,edmonton,alberta,canada
33470,34644,21.0,launceston,tasmania,australia
33471,3514,22.0,evansville,indiana,usa
33472,109556,34.11357340720222,toronto,ontario,canada
33473,142974,25.0,winnipeg,manitoba,canada
33474,144747,35.96190476190476,ottawa,ontario,canada
33475,185246,30.70967741935484,brooklyn,newyork,usa
33476,204324,32.257425742574256,montreal,quebec,canada
33477,227410,27.0,joplin,missouri,usa
33478,229422,41.0,northlasvegas,nevada,usa
33479,135409,48.0,houston,texas,usa
33480,3521,40.5,chilliwack,britishcolumbia,canada
33481,128259,37.64705882352941,kelowna,britishcolumbia,canada
33482,3532,42.407407407407405,fayetteville,northcarolina,usa
33483,12774,15.0,reno,nevada,usa
33484,137052,22.0,lawrence,kansas,usa
33485,254036,39.2,manhattanbeach,california,usa
33486,214112,35.0,groningen,groningen,netherlands
33487,95902,57.0,barcelona,espaa,spain
33488,206301,31.0,zaragoza,aragn,spain
33489,272508,25.0,castelldefels,catalua,spain
33490,166772,28.0,madrid,madrid,spain
33491,270625,30.0,barcelona,espaa,spain
33492,6440,25.0,santamarta,salamanca,spain
33493,35609,27.0,bilbao,vizcaya,spain
33494,178077,20.0,ourense,ourense,spain
33495,200459,33.0,zamora,castillaylen,spain
33496,276911,20.0,sevilla,sevilla,spain
33497,39400,48.0,madrid,madrid,spain
33498,277087,29.0,barcelona,espaa,spain
33499,87118,19.0,sevilla,sevilla,spain
33500,200633,29.0,barcelona,espaa,spain
33501,228666,20.0,basel,baselstadt,switzerland
33502,12144,24.0,oviedo,florida,usa
33503,187015,24.0,madrid,madrid,spain
33504,102253,24.0,zaragoza,aragn,spain
33505,71430,29.0,antequera,mlaga,spain
33506,125237,39.0,sansebastin,gipuzkoa,spain
33507,146608,40.0,madrid,madrid,spain
33508,222846,31.0,madrid,madrid,spain
33509,274477,20.0,zaragoza,aragn,spain
33510,275788,32.450980392156865,barcelona,espaa,spain
33511,37850,23.0,sevilla,sevilla,papuanewguinea
33512,75366,18.0,barcelona,espaa,spain
33513,150084,26.0,oviedo,florida,usa
33514,32766,34.0,madrid,madrid,spain
33515,69076,31.0,madrid,madrid,spain
33516,118266,53.0,alhaurndelatorre,mlaga,spain
33517,170039,29.0,madrid,madrid,spain
33518,109247,47.0,barcelona,espaa,spain
33519,136305,28.0,malaga,malaga,spain
33520,125430,37.0,murcia,murcia,spain
33521,276153,29.0,madrid,madrid,spain
33522,3541,40.3,nanaimo,britishcolumbia,canada
33523,19732,35.0,clarkston,michigan,usa
33524,51764,40.0,courtland,kansas,usa
33525,57991,31.0,bocaraton,california,usa
33526,71035,32.0,stockton,california,usa
33527,86461,21.0,centralfalls,rhodeisland,usa
33528,91759,45.0,cornwall,ontario,canada
33529,110652,33.111111111111114,fargo,northdakota,usa
33530,115745,16.0,shelbytownship,michigan,usa
33531,116168,48.0,graysriver,washington,usa
33532,117142,39.0,plantation,florida,usa
33533,122119,52.0,sanluisobispo,california,usa
33534,128438,25.2,shelbytownship,michigan,usa
33535,141801,35.96774193548387,victoria,britishcolumbia,canada
33536,164761,54.0,invergroveheights,minnesota,usa
33537,172171,48.0,mastic,newyork,usa
33538,190887,19.0,brussels,brussels,usa
33539,194005,44.0,peculiar,missouri,usa
33540,226454,28.0,tucson,arizona,usa
33541,254683,36.0,whiteville,northcarolina,usa
33542,267148,34.142857142857146,woodbridge,virginia,usa
33543,267664,23.0,forterie,ontario,canada
33544,6635,22.0,boise,idaho,usa
33545,34068,55.0,boston,massachusetts,usa
33546,122210,40.0,littlerock,arkansas,usa
33547,141251,30.098039215686274,sydney,newsouthwales,australia
33548,155792,33.0,atlanta,georgia,usa
33549,219941,41.4,merrittisland,florida,usa
33550,11547,19.0,valleysprings,california,usa
33551,19153,42.36842105263158,chapelhill,northcarolina,usa
33552,47126,36.0,pointpleasantbeach,newjersey,usa
33553,61017,38.0,lamesa,california,usa
33554,61900,57.0,tucson,arizona,usa
33555,65345,26.0,lenzburgbasel,agbs,switzerland
33556,68184,27.75,telaviv,israel,israel
33557,81490,58.0,ottawa,ontario,canada
33558,89991,29.471698113207548,wien,wien,austria
33559,92331,35.0,ottawa,ontario,canada
33560,102760,63.0,putnam,ct,connecticut
33561,115896,13.0,rincon,georgia,usa
33562,116113,47.0,elizabethcity,northcarolina,usa
33563,123186,43.0,eminence,kentucky,usa
33564,129410,29.0,fortworth,texas,usa
33565,133280,40.111111111111114,marion,ohio,usa
33566,143270,41.5,brooksville,florida,usa
33567,150611,30.70967741935484,brooklyn,newyork,usa
33568,161002,33.0,stuttgart,badenwuerttemberg,germany
33569,182113,36.59016393442623,kingston,ontario,canada
33570,186017,35.0989010989011,columbus,ohio,usa
33571,201924,42.2112676056338,olympia,washington,usa
33572,208508,30.0,chicago,illinois,usa
33573,220551,19.0,seattle,washington,usa
33574,225834,44.44444444444444,santaclarita,california,usa
33575,228438,36.0,unionbay,britishcolumbia,canada
33576,230798,36.0,laurel,montana,usa
33577,233769,27.0,courtenay,britishcolumbia,canada
33578,238644,16.0,wallington,england,unitedkingdom
33579,245503,49.0,terrehaute,indiana,usa
33580,253062,41.0,olympia,washington,usa
33581,258277,24.0,elkinspark,pennsylvania,usa
33582,259584,36.0,kingspark,newyork,usa
33583,272016,23.0,sanantonio,texas,usa
33584,116149,20.0,williamsburg,virginia,usa
33585,207754,40.733333333333334,redding,california,usa
33586,3544,58.0,edgewater,maryland,usa
33587,3546,27.0,milwaukee,wisconsin,usa
33588,138957,39.0,fremont,california,usa
33589,180693,25.0,albany,newyork,usa
33590,193978,56.0,carnegie,pennsylvania,usa
33591,229888,28.0,pasadena,california,usa
33592,3547,24.0,brynmawr,pennsylvania,usa
33593,3549,36.0,carrickalinga,southaustralia,australia
33594,3550,30.0,newyork,newyork,usa
33595,132455,14.0,frisco,texas,usa
33596,126365,37.57446808510638,sandiego,california,usa
33597,268747,36.27450980392157,neworleans,louisiana,usa
33598,30404,42.0,hamilton,ontario,canada
33599,259084,19.0,mountpearl,newfoundland,canada
33600,220836,44.4,hillsboro,oregon,usa
33601,5448,14.0,pinebush,newyork,usa
33602,20168,43.07142857142857,yuma,arizona,usa
33603,51828,32.857142857142854,nampa,idaho,usa
33604,99126,32.0,darien,illinois,usa
33605,100131,16.0,apex,california,usa
33606,203575,40.0,irvine,california,usa
33607,225482,29.11764705882353,largo,florida,usa
33608,267187,28.0,fresno,california,usa
33609,132085,31.761904761904763,bismarck,northdakota,usa
33610,192975,68.0,houston,texas,usa
33611,232636,37.1900826446281,albuquerque,newmexico,usa
33612,114571,37.4,zachary,louisiana,usa
33613,4766,23.333333333333332,chatham,ontario,canada
33614,25669,38.714285714285715,carmel,indiana,usa
33615,37152,36.52173913043478,newark,delaware,usa
33616,43726,17.0,guntersville,alabama,usa
33617,130076,21.0,montreal,quebec,canada
33618,137922,36.52173913043478,newark,delaware,usa
33619,146156,51.0,chapin,southcarolina,usa
33620,200344,22.0,ottawa,ontario,canada
33621,240214,18.857142857142858,harrodsburg,kentucky,usa
33622,12431,17.0,grossepointepark,michigan,usa
33623,57390,21.0,applevalley,minnesota,usa
33624,92822,34.333333333333336,elizabethtown,pennsylvania,usa
33625,182183,26.0,junee,newsouthwales,australia
33626,127149,11.0,bismarck,northdakota,usa
33627,88532,16.0,richmondhill,ontario,canada
33628,50966,60.0,gainesville,georgia,usa
33629,209645,62.0,colleyville,texas,usa
33630,248000,59.0,foley,alabama,usa
33631,44875,42.81818181818182,morganhill,california,usa
33632,146018,34.0,mokena,illinois,usa
33633,3564,24.0,madrid,madrid,spain
33634,7412,34.142857142857146,woodbridge,virginia,usa
33635,14799,46.0,raleigh,northcarolina,usa
33636,50502,36.0,wlafayette,indiana,usa
33637,57247,36.0,fords,newjersey,usa
33638,61482,35.0,hongkong,na,newzealand
33639,68299,34.916666666666664,bloomington,indiana,usa
33640,72765,33.0,saintjoseph,michigan,usa
33641,88502,39.5,northborough,ma,worcester
33642,91322,49.0,portland,oregon,usa
33643,97207,34.8,lynchburg,virginia,usa
33644,105324,34.0,altus,oklahoma,usa
33645,110293,43.0,plantcity,florida,usa
33646,112268,39.0,johnstown,pennsylvania,usa
33647,135539,41.588235294117645,amarillo,texas,usa
33648,138937,22.25,cobourg,ontario,canada
33649,207650,50.0,cincinnati,ohio,usa
33650,217643,57.0,columbus,ohio,usa
33651,232643,36.0,rtp,northcarolina,usa
33652,242226,49.0,champlin,minnesota,usa
33653,246779,37.7,scarborough,maine,usa
33654,247302,29.0,lowerburrell,pennsylvania,usa
33655,248469,37.7,scarborough,maine,usa
33656,271439,42.0,phoenix,arizona,usa
33657,66189,19.0,tukwila,washington,usa
33658,76766,38.833333333333336,poway,california,usa
33659,233125,70.0,walland,tennessee,usa
33660,275228,45.0,woodlandpark,colorado,usa
33661,116356,18.0,knoxville,tennessee,usa
33662,65012,36.0,bonifay,florida,usa
33663,22178,33.0,london,england,unitedkingdom
33664,228286,19.0,millcreek,washington,usa
33665,30766,36.0,skagway,alaska,usa
33666,32642,33.13636363636363,boston,massachusetts,usa
33667,57332,33.489583333333336,pittsburgh,pennsylvania,usa
33668,157424,64.0,middletown,connecticut,usa
33669,180945,37.375,durango,colorado,usa
33670,184815,36.0,skagway,alaska,usa
33671,190248,34.86776859504132,philadelphia,pennsylvania,usa
33672,210036,34.0,pearlriver,newyork,usa
33673,223375,35.0,phoenix,arizona,usa
33674,268165,35.50869565217391,sanfrancisco,california,usa
33675,79085,31.869565217391305,fairfax,virginia,usa
33676,253220,31.0,brighton,eastsussex,unitedkingdom
33677,273836,34.0,leeds,england,unitedkingdom
33678,110919,54.0,bartlett,illinois,usa
33679,178306,72.0,annarbor,michigan,usa
33680,7467,26.0,brookline,massachusetts,usa
33681,12730,27.0,minneapolis,minnesota,usa
33682,17359,43.0,tucson,arizona,usa
33683,47381,33.99390243902439,losangeles,california,usa
33684,49360,32.0,lisbon,lisbon,portugal
33685,105580,21.0,rye,newhampshire,usa
33686,105581,55.0,chicago,illinois,usa
33687,117395,24.0,portland,oregon,usa
33688,121205,37.0,orlando,florida,usa
33689,136271,33.0,gainesville,florida,usa
33690,188883,34.0,huntsville,alabama,usa
33691,195257,32.333333333333336,rockville,maryland,usa
33692,202219,36.0,blah,illinois,usa
33693,256849,36.0,boudler,colorado,usa
33694,260460,58.0,sealbeach,california,usa
33695,262813,54.0,springgrove,california,usa
33696,15527,30.0,broomfield,colorado,usa
33697,42982,27.0,brooklyn,newyork,usa
33698,60240,31.0,oswego,illinois,usa
33699,113378,42.36842105263158,chapelhill,northcarolina,usa
33700,162796,49.0,princegeorge,britishcolumbia,canada
33701,203883,20.0,columbus,ohio,usa
33702,227758,40.0,glassboro,newjersey,usa
33703,24335,38.666666666666664,pocatello,idaho,usa
33704,52233,45.25,lakeland,florida,usa
33705,112103,35.0,shelton,connecticut,usa
33706,116494,46.0,mason,ohio,usa
33707,117808,39.170731707317074,lasvegas,nevada,usa
33708,120844,48.0,eddystone,pennsylvania,usa
33709,219641,60.0,ftworth,texas,usa
33710,256390,44.0,bountiful,utah,usa
33711,3583,48.0,redlands,california,usa
33712,269777,36.0,sydney,newsouthwales,australia
33713,3586,46.0,akron,ohio,usa
33714,3588,40.111111111111114,marion,ohio,usa
33715,7792,60.0,pomptonplains,newjersey,usa
33716,17012,36.0,mossbeach,california,usa
33717,25368,37.857142857142854,stratford,connecticut,usa
33718,43297,41.0,watkinsville,georgia,usa
33719,66645,43.25,maynard,massachusetts,usa
33720,92267,36.0,oldbrookville,newyork,usa
33721,95720,38.0,brooklyn,newyork,usa
33722,96778,17.0,london,england,unitedkingdom
33723,98986,48.8,vacaville,california,usa
33724,203798,33.13636363636363,boston,massachusetts,usa
33725,207514,17.0,seattle,washington,usa
33726,213026,39.872727272727275,coloradosprings,colorado,usa
33727,240331,26.0,omaha,nebraska,usa
33728,3594,48.0,auckland,na,newzealand
33729,132226,38.0,melrose,florida,usa
33730,11500,35.0,stockholm,stockholm,sweden
33731,152817,39.0,hereford,texas,usa
33732,33944,60.0,lakewood,colorado,usa
33733,70696,57.0,toronto,ontario,canada
33734,27809,36.0,twickenham,england,unitedkingdom
33735,35006,52.0,cottingham,eastyorkshire,uruguay
33736,56358,28.0,montreal,quebec,canada
33737,57526,45.0,christchurch,canterbury,newzealand
33738,71533,26.0,edinburgh,scotland,unitedkingdom
33739,202709,50.0,stprex,vaud,switzerland
33740,209434,31.0,westonsupermare,somerset,unitedkingdom
33741,230491,32.257425742574256,montreal,quebec,canada
33742,24458,37.0,ingolstadt,bavaria,germany
33743,42031,28.0,manchester,england,unitedkingdom
33744,60663,54.0,wembleydowns,westernaustralia,australia
33745,101875,21.0,dorking,england,unitedkingdom
33746,179015,32.0,amsterdam,noordholland,netherlands
33747,179812,30.0,edinburgh,scotland,unitedkingdom
33748,184213,26.0,solihull,england,unitedkingdom
33749,240186,35.0,galston,scotland,unitedkingdom
33750,265031,60.0,sunderland,tynewear,unitedkingdom
33751,61545,48.0,northadelaide,southaustralia,australia
33752,128913,44.0,melbourne,victoria,australia
33753,76957,59.0,batonrouge,louisiana,usa
33754,79712,33.2,chester,england,unitedkingdom
33755,98386,32.0,ferndale,michigan,usa
33756,102477,45.0,beavercreek,oregon,usa
33757,154818,40.22439024390244,houston,texas,usa
33758,174152,63.0,bridgewater,newjersey,usa
33759,204794,63.0,marlboro,massachusetts,usa
33760,239143,38.4,amherst,newhampshire,usa
33761,240623,28.0,tyler,texas,usa
33762,244057,41.25,waterville,ohio,usa
33763,263555,45.75,elburn,illinois,usa
33764,270784,52.0,brookhaven,newyork,usa
33765,273923,18.0,carroll,ohio,usa
33766,3599,36.666666666666664,orlando,florida,usa
33767,21052,34.78378378378378,vancouver,britishcolumbia,canada
33768,40095,40.22439024390244,houston,texas,usa
33769,62201,35.1436170212766,austin,texas,usa
33770,85201,40.76923076923077,etobicoke,ontario,canada
33771,87227,32.0625,halifax,novascotia,canada
33772,96430,40.0,ottawa,ontario,canada
33773,103204,55.0,bartlesville,oklahoma,usa
33774,104707,45.0,victoria,britishcolumbia,canada
33775,135889,56.0,oceangrove,newjersey,usa
33776,152734,48.857142857142854,halfmoonbay,california,usa
33777,162529,28.0,calgary,alberta,canada
33778,167201,35.0,pisa,toscana,italy
33779,171688,37.75,wheaton,maryland,usa
33780,189778,34.352112676056336,springfield,missouri,usa
33781,211167,68.0,clifton,newjersey,usa
33782,238265,41.8125,sanmarcos,california,usa
33783,26200,51.5,northpotomac,maryland,usa
33784,225635,38.44736842105263,oakland,california,usa
33785,3603,34.0,wildwoodcrest,newjersey,usa
33786,3604,26.0,pacific,missouri,usa
33787,3605,28.0,bristol,england,unitedkingdom
33788,11079,24.555555555555557,petalingjaya,selangor,malaysia
33789,147491,57.0,ottawa,ontario,canada
33790,254092,14.0,brooklyn,newyork,usa
33791,13715,37.54545454545455,mapleridge,britishcolumbia,canada
33792,177339,58.0,bocaraton,florida,usa
33793,3611,39.625,santarosa,california,usa
33794,3613,29.0,newdundee,ontario,canada
33795,3619,33.694736842105264,washington,dc,usa
33796,154835,57.0,ottawa,ontario,canada
33797,170760,38.0,lososos,california,usa
33798,3622,34.55555555555556,roundrock,texas,usa
33799,3630,35.94252873563219,louisville,kentucky,usa
33800,3632,33.0,edgewater,maryland,usa
33801,98708,19.0,wilwood,missouri,usa
33802,131265,23.0,johnston,iowa,usa
33803,151082,56.0,ellisville,missouri,usa
33804,170316,45.0,desmoines,iowa,usa
33805,196711,42.0,mesa,arizona,usa
33806,210486,34.78378378378378,vancouver,britishcolumbia,canada
33807,13794,31.0,aurora,colorado,usa
33808,152326,42.0,medford,oregon,usa
33809,6892,36.0,leiderdorp,zuidholland,netherlands
33810,30635,34.78139534883721,newyork,newyork,usa
33811,103107,31.0,heidelberg,badenwuerttemberg,germany
33812,139432,33.99390243902439,losangeles,california,usa
33813,275071,36.0,ruch,oregon,usa
33814,218202,41.0,westford,massachusetts,usa
33815,253020,36.270833333333336,berkeley,california,usa
33816,52888,25.0,bakersfield,california,usa
33817,73039,24.0,milford,newhampshire,usa
33818,104190,39.0,slidell,louisiana,usa
33819,124988,21.0,toronto,ontario,canada
33820,236251,18.0,chelmer,queensland,australia
33821,261242,34.11357340720222,toronto,ontario,canada
33822,263160,24.0,dallas,texas,usa
33823,274421,23.0,baltimore,maryland,usa
33824,23138,68.0,newyork,newyork,usa
33825,171133,41.57142857142857,kensington,maryland,usa
33826,22894,29.0,amsterdam,noordholland,netherlands
33827,41927,37.89423076923077,denver,colorado,usa
33828,85243,21.0,perth,westernaustralia,australia
33829,91864,21.0,amsterdam,noordholland,netherlands
33830,92578,47.0,nelson,britishcolumbia,newzealand
33831,196583,32.0,brunswick,maine,usa
33832,220615,35.1436170212766,austin,texas,usa
33833,275302,27.0,newyork,newyork,usa
33834,121271,56.0,petoskey,michigan,usa
33835,214035,50.0,bellingham,washington,usa
33836,154757,45.0,padencity,westvirginia,usa
33837,33157,38.0,lowerhutt,wellington,newzealand
33838,165247,28.0,bluesprings,missouri,usa
33839,173797,47.0,cocoa,florida,usa
33840,160651,41.0,milwaukee,wisconsin,usa
33841,52927,33.99390243902439,losangeles,california,usa
33842,66935,41.0,schneck,hessen,germany
33843,73702,33.99390243902439,losangeles,california,usa
33844,114563,25.0,fortworth,texas,usa
33845,144876,26.0,ericeira,lisboa,portugal
33846,147118,35.0,shelton,washington,usa
33847,179238,43.0,victoria,britishcolumbia,canada
33848,193720,36.0,copemish,michigan,usa
33849,203394,37.107142857142854,rochester,newyork,usa
33850,209090,32.5,weymouth,massachusetts,usa
33851,233198,36.0,rockland,maine,usa
33852,36877,37.354166666666664,norfolk,virginia,usa
33853,44051,34.11357340720222,toronto,ontario,canada
33854,70706,35.1436170212766,austin,texas,usa
33855,76692,35.1436170212766,austin,texas,usa
33856,157843,48.0,austin,texas,usa
33857,89029,40.1875,florissant,missouri,usa
33858,117173,29.0,reykjavik,reykjavik,iceland
33859,264831,39.170731707317074,lasvegas,nevada,usa
33860,265179,36.41580756013746,seattle,washington,usa
33861,10413,24.0,passau,bayern,germany
33862,30180,35.50869565217391,sanfrancisco,california,usa
33863,108053,34.086021505376344,sanantonio,texas,usa
33864,3648,33.265306122448976,durham,northcarolina,usa
33865,85366,17.0,brooklyn,newyork,usa
33866,134636,22.0,durham,northcarolina,usa
33867,157751,39.0,selah,washington,usa
33868,235898,32.0625,halifax,novascotia,canada
33869,267567,56.0,ottawa,ontario,canada
33870,267812,32.0625,halifax,novascotia,canada
33871,146199,26.0,moorhead,minnesota,usa
33872,3651,27.485714285714284,dresden,sachsen,germany
33873,239270,21.0,aachen,nordrheinwestfalen,germany
33874,43535,28.0,muenster,nordrheinwestfalen,germany
33875,57950,33.333333333333336,firenze,toscana,italy
33876,86446,49.0,kincardine,ontario,canada
33877,90285,46.0,edinburgh,scotland,unitedkingdom
33878,93740,36.0,dunstable,england,unitedkingdom
33879,104670,29.0,zurich,na,newzealand
33880,121037,36.0,mandurah,westernaustralia,australia
33881,154399,65.0,collingwood,victoria,australia
33882,182079,25.0,heidelberg,badenwuerttemberg,germany
33883,187115,31.476190476190474,brisbane,queensland,australia
33884,213663,36.0,kaitaia,northland,newzealand
33885,246706,31.0,watford,england,unitedkingdom
33886,251752,31.344827586206897,nottingham,england,unitedkingdom
33887,276672,41.44444444444444,newport,gwent,unitedkingdom
33888,278054,40.0,verona,veneto,italy
33889,3655,33.0,tucker,georgia,usa
33890,66824,45.0,sterling,virginia,usa
33891,201826,36.0,henrietta,newyork,usa
33892,236417,31.0,wuerzburg,bavaria,germany
33893,39220,41.44444444444444,newport,rhodeisland,usa
33894,50707,38.26923076923077,franklin,tennessee,usa
33895,193591,42.0,stpaul,minnesota,usa
33896,214041,37.0,cedarrapids,iowa,usa
33897,3667,37.354166666666664,norfolk,virginia,usa
33898,157667,36.0,madrid,madrid,spain
33899,278307,51.0,etobicoke,ontario,canada
33900,241152,66.0,howell,michigan,usa
33901,3670,31.3125,brookline,massachusetts,usa
33902,65114,31.0,winterthur,zurich,switzerland
33903,200403,44.0,wiesbaden,hessen,germany
33904,217364,34.46,tulsa,oklahoma,usa
33905,227781,54.0,clintontownship,michigan,usa
33906,274752,28.666666666666668,lawton,oklahoma,usa
33907,175126,36.0,lahaina,hawaii,usa
33908,232500,51.0,southington,ohio,usa
33909,3674,31.583333333333332,mississauga,ontario,canada
33910,120509,46.0,ourense,ourense,spain
33911,277272,43.0,porto,porto,portugal
33912,142942,50.0,palmademallorca,illesbalears,spain
33913,95488,35.0,lleida,lleida,spain
33914,108017,40.0,quartdepoblet,comunidadvalenciana,spain
33915,163075,20.0,granada,andaluca,spain
33916,228694,23.0,jaca,aragn,spain
33917,174085,28.0,barcelona,espaa,spain
33918,5634,25.0,logroo,larioja,spain
33919,70451,44.0,montreal,quebec,canada
33920,119833,42.0,alkmaar,noordholland,netherlands
33921,172634,32.450980392156865,barcelona,espaa,spain
33922,182050,39.1764705882353,spring,texas,usa
33923,261680,26.22222222222222,regensburg,bavaria,germany
33924,103883,37.1900826446281,albuquerque,newmexico,usa
33925,122352,36.0,dutchflat,california,usa
33926,144275,34.0,hoodriver,oregon,usa
33927,23328,24.0,barcelona,espaa,spain
33928,164378,30.0,ponferrada,elbierzo,spain
33929,167275,32.0,madrid,madrid,spain
33930,266007,30.0,barcelona,espaa,spain
33931,168291,26.0,barcelona,espaa,spain
33932,191488,44.0,valencia,valencia,spain
33933,249128,36.0,valencia,valencia,spain
33934,20240,28.0,telde,espaa,spain
33935,76748,24.0,colladovillalba,madrid,spain
33936,185552,46.0,alexandria,virginia,usa
33937,206415,27.0,telde,laspalmas,spain
33938,264258,27.0,barcelona,espaa,spain
33939,72398,28.0,vigo,pontevedra,spain
33940,7215,34.0,buenosaires,buenosaires,argentina
33941,73554,41.0,pamplona,navarra,spain
33942,248356,37.0,lleida,lleida,spain
33943,278264,55.0,madrid,madrid,spain
33944,37455,41.0,valladolid,castillayleon,spain
33945,69189,34.0,zaragoza,aragn,spain
33946,104527,19.0,galapagar,madrid,spain
33947,192054,34.0,barcelona,espaa,spain
33948,253859,38.0,vitoriagasteiz,alava,spain
33949,253787,35.0,laspalmas,grancanaria,spain
33950,108726,29.0,eivissa,illesbalears,spain
33951,6889,20.0,vic,barcelona,spain
33952,180436,51.0,santvicendemontaltcaldetas,catalunya,spain
33953,271829,25.0,ptosagunto,valencia,spain
33954,63678,29.0,zaragoza,aragn,spain
33955,182367,18.0,madrid,madrid,spain
33956,91554,47.0,portugalete,paisvasco,spain
33957,110591,52.0,bilbao,vizcaya,spain
33958,208255,31.357142857142858,bilbao,vizcaya,spain
33959,228094,33.0,alicante,alicante,spain
33960,275909,32.0,barcelona,espaa,spain
33961,73402,25.0,barcelona,espaa,spain
33962,264934,31.4,madrid,madrid,spain
33963,3679,25.0,allston,massachusetts,usa
33964,168460,24.61038961038961,singapore,na,newzealand
33965,209559,38.0,toronto,ontario,canada
33966,45231,41.4,milwaukie,oregon,usa
33967,130469,35.79545454545455,tampa,florida,usa
33968,135576,39.666666666666664,ravenna,ohio,usa
33969,202015,41.5,galloway,ohio,usa
33970,203278,34.967213114754095,lexington,kentucky,usa
33971,219440,46.0,laronge,saskatchewan,canada
33972,137103,26.0,dalycity,california,usa
33973,155521,32.0,halmstad,halland,sweden
33974,209863,28.0,cranston,rhodeisland,usa
33975,119847,41.0,utrecht,utrecht,netherlands
33976,132515,39.0,lakeport,california,usa
33977,186728,26.0,singapore,na,newzealand
33978,243210,34.0,newyork,newyork,usa
33979,98254,19.0,horst,limburg,netherlands
33980,148816,21.0,madisonville,kentucky,usa
33981,93691,43.0,lancaster,pennsylvania,usa
33982,5208,20.0,brest,bretagne,france
33983,3711,44.5,highlandsranch,colorado,usa
33984,22843,32.242222222222225,london,england,unitedkingdom
33985,124229,34.0,atlanta,georgia,usa
33986,3712,44.4,richfield,minnesota,usa
33987,238560,10.0,fortwaltonbeach,florida,usa
33988,111065,26.0,rollingmeadows,illinois,usa
33989,131862,26.0,owingsmills,maryland,usa
33990,209412,36.27906976744186,buffalo,newyork,usa
33991,168542,49.0,doncaster,england,unitedkingdom
33992,114937,28.0,waupaca,wisconsin,usa
33993,125687,36.0,lasalle,quebec,canada
33994,211241,71.0,chesterfield,missouri,usa
33995,212188,36.5,palmetto,florida,usa
33996,277508,43.0,deventer,overijssel,netherlands
33997,155336,29.804878048780488,norwich,england,unitedkingdom
33998,176041,29.804878048780488,norwich,england,unitedkingdom
33999,249899,35.0,cheektowaga,newyork,usa
34000,30933,36.0,rainier,oregon,usa
34001,55728,46.0,kitchener,ontario,canada
34002,156759,51.0,vancouver,britishcolumbia,canada
34003,178022,56.0,lakemary,florida,usa
34004,243943,34.086021505376344,sanantonio,texas,usa
34005,252049,35.714285714285715,saltlakecity,utah,usa
34006,142294,36.0,brentwood,missouri,usa
